35.55	1.04345	35.55	0.0624454
78.56	1.04403	78.56	0.152319
38.77	1.04413	38.77	0.0439271
52.99	1.04451	52.99	0.0572354
46.39	1.04575	46.39	0.0491128
40.78	1.04598	40.78	0.0704937
52	1.0461	52	0.0460288
69.96	1.04617	69.96	0.133981
42.94	1.0476	42.94	0.0512655
45.23	1.04835	45.23	0.0994342
75.39	1.04851	75.39	0.154327
36	1.04905	36	0.0428637
37.22	1.04919	37.22	0.0523162
60.37	1.04924	60.37	0.0848784
95.28	1.04953	95.28	0.176926
37.78	1.04989	37.78	0.0437015
62.14	1.04997	62.14	0.0959757
34.71	1.05042	34.71	0.0482389
71.03	1.0506	71.03	0.126584
58.63	1.05123	58.63	0.0543569
68.55	1.05133	68.55	0.0875901
37.46	1.05185	37.46	0.0508197
62.16	1.05497	62.16	0.0952267
35.8	1.05526	35.8	0.0594929
48.39	1.05559	48.39	0.121369
70.64	1.05598	70.64	0.213463
66.66	1.05627	66.66	0.0913458
87.4	1.05711	87.4	0.425783
41.24	1.05734	41.24	0.0275441
38.44	1.05747	38.44	0.0893311
36.87	1.05805	36.87	0.0880133
82.99	1.05862	82.99	0.0455002
76.55	1.05863	76.55	0.290956
48.86	1.05888	48.86	0.0290841
40.98	1.05898	40.98	0.0543243
51.81	1.05991	51.81	0.0708411
50.73	1.05996	50.73	0.0843595
60.29	1.06019	60.29	0.102483
66.87	1.06023	66.87	0.0683006
37.73	1.06026	37.73	0.0431639
51.86	1.06048	51.86	0.105943
39.85	1.06067	39.85	0.0545465
39.32	1.06188	39.32	0.0608538
39.41	1.06272	39.41	0.0736441
36.15	1.06397	36.15	0.0295014
47.85	1.06421	47.85	0.0682251
60.11	1.06431	60.11	0.0886184
49.1	1.06451	49.1	0.0578113
64.73	1.06618	64.73	0.0761925
55.48	1.06621	55.48	0.0270983
47.26	1.06646	47.26	0.0854827
56.75	1.06646	56.75	0.0695745
99.17	1.06678	99.17	0.0474473
46.3	1.06805	46.3	0.0614361
43.33	1.0687	43.33	0.0268526
63.33	1.0694	63.33	0.123788
32.04	1.06957	32.04	0.0633307
38.76	1.07046	38.76	0.0490567
41.86	1.07107	41.86	0.0324842
67.75	1.07198	67.75	0.0918092
39.96	1.07263	39.96	0.0519201
60.53	1.07264	60.53	0.0791733
55.99	1.07284	55.99	0.0884915
43.43	1.07285	43.43	0.123927
29.36	1.07334	29.36	0.0519415
92.6	1.07364	92.6	0.128892
83.62	1.07401	83.62	0.18732
42.25	1.07449	42.25	0.055705
98.4	1.07477	98.4	0.173422
47.03	1.07518	47.03	0.0604528
82.49	1.07537	82.49	0.115618
63.64	1.07639	63.64	0.0592982
37.53	1.0764	37.53	0.0375896
43.44	1.07667	43.44	0.0601847
48.7	1.07742	48.7	0.0738921
55.32	1.07819	55.32	0.0902975
34.58	1.0785	34.58	0.0196157
64.51	1.07978	64.51	0.0543811
51.3	1.07993	51.3	0.0225934
38.75	1.08016	38.75	0.0379866
51.17	1.08035	51.17	0.0647833
76.87	1.08173	76.87	0.14804
69.06	1.08176	69.06	0.146615
51.2	1.08208	51.2	0.0758388
80.54	1.0825	80.54	0.154222
40.61	1.08341	40.61	0.0915603
89.68	1.08384	89.68	0.0620746
40.62	1.08396	40.62	0.0547715
51.28	1.08432	51.28	0.0181133
55.45	1.08499	55.45	0.0457807
37.03	1.08538	37.03	0.0432083
81	1.08541	81	0.0280686
76.7	1.08575	76.7	0.131296
49.35	1.08601	49.35	0.0793137
53.32	1.08821	53.32	0.0891036
71.48	1.08833	71.48	0.0243564
56.33	1.08835	56.33	0.0676437
50.35	1.08872	50.35	0.0712872
49.86	1.0888	49.86	0.0628679
49.4	1.08883	49.4	0.02995
38.3	1.08973	38.3	0.0439867
58.76	1.09139	58.76	0.0509732
43.91	1.09218	43.91	0.0575385
45.36	1.09231	45.36	0.00847057
44.54	1.09245	44.54	0.0432549
67.86	1.09263	67.86	0.0286575
36.71	1.09294	36.71	0.0430498
48.09	1.09317	48.09	0.0611929
32.72	1.0933	32.72	0.0515417
34.86	1.09348	34.86	0.0675447
35.39	1.09349	35.39	0.0747012
38.23	1.09391	38.23	0.0497736
37.42	1.09431	37.42	0.0759019
40.66	1.09498	40.66	0.0363572
68.66	1.0957	68.66	0.129312
58.72	1.09626	58.72	0.0570454
49.59	1.09714	49.59	0.187672
48.48	1.09734	48.48	0.0653681
67.94	1.09739	67.94	0.178563
37.64	1.09756	37.64	0.08446
93.93	1.09788	93.93	0.192378
47.81	1.09791	47.81	0.15357
42.84	1.09805	42.84	0.0181165
59.16	1.09814	59.16	0.0523988
54.06	1.09892	54.06	0.0476844
48.04	1.09901	48.04	0.0146882
43.81	1.09932	43.81	0.0697903
37.17	1.09971	37.17	0.0498194
63.49	1.09974	63.49	0.12436
46.95	1.10039	46.95	0.0664471
42.65	1.10098	42.65	0.0835488
92.43	1.10107	92.43	0.105703
94.46	1.10124	94.46	0.195521
56.68	1.10143	56.68	0.143657
72.23	1.10168	72.23	0.10231
59.98	1.10187	59.98	0.158914
48.74	1.10221	48.74	0.0222798
68.2	1.1025	68.2	0.0548989
39.38	1.10251	39.38	0.052096
70.89	1.10275	70.89	0.105859
86	1.10303	86	0.0771978
36.21	1.10426	36.21	0.092447
61.96	1.10434	61.96	0.0820287
48.46	1.10465	48.46	0.0918338
37.93	1.10475	37.93	0.0461292
43.65	1.10536	43.65	0.0635301
37.59	1.10564	37.59	0.100871
56.87	1.10573	56.87	0.125752
65.27	1.10604	65.27	0.0275396
47.27	1.10626	47.27	0.0572064
93.46	1.10655	93.46	0.368337
98.56	1.10679	98.56	0.0380878
72.21	1.10699	72.21	0.0685759
71.75	1.10719	71.75	0.0844603
39.79	1.10734	39.79	0.0655154
55.18	1.10785	55.18	0.0957406
55.1	1.10839	55.1	0.0721317
61.56	1.10857	61.56	0.0995862
40.75	1.10913	40.75	0.0587114
94.8	1.10968	94.8	0.139698
34.21	1.10992	34.21	0.0509414
49.86	1.10992	49.86	0.116459
36.7	1.11027	36.7	0.0848182
83.8	1.11027	83.8	0.155814
45.13	1.11032	45.13	0.107821
83.74	1.11117	83.74	0.224475
35.45	1.1113	35.45	0.0186696
69.7	1.11174	69.7	0.166861
68.45	1.11193	68.45	0.13624
53.9	1.11204	53.9	0.0139925
52.24	1.11212	52.24	0.136632
47.93	1.11256	47.93	0.0773311
39.93	1.11316	39.93	0.0578928
87.98	1.11349	87.98	0.266403
38.32	1.1137	38.32	0.0691888
43.75	1.11414	43.75	0.0555059
88.25	1.11499	88.25	0.0266587
44.71	1.11531	44.71	0.0957419
41.72	1.11533	41.72	0.0801022
63.25	1.11563	63.25	0.0445663
37.32	1.11602	37.32	0.0396241
44.87	1.11653	44.87	0.0873676
74.26	1.11719	74.26	0.166359
97.96	1.11759	97.96	0.0831154
71.97	1.11815	71.97	0.103423
60.83	1.11916	60.83	0.151024
43.27	1.11928	43.27	0.0466578
38.35	1.11936	38.35	0.060387
94.1	1.11938	94.1	0.158148
94.22	1.11952	94.22	0.174765
80.68	1.11953	80.68	0.0307023
48.41	1.11971	48.41	0.0463652
49.05	1.1198	49.05	0.057085
39.88	1.11989	39.88	0.0518409
63.56	1.12034	63.56	0.177384
49.21	1.1213	49.21	0.0869996
94.13	1.12135	94.13	0.04658
44.16	1.12139	44.16	0.0360147
62.02	1.12175	62.02	0.0783012
50.77	1.12297	50.77	0.0938085
44.72	1.12304	44.72	0.042884
46.77	1.12358	46.77	0.0286016
59.43	1.12385	59.43	0.0743254
79.82	1.12402	79.82	0.0892201
81.86	1.12403	81.86	0.574654
35.22	1.12404	35.22	0.0535858
72.23	1.1253	72.23	0.097152
40.26	1.12569	40.26	0.0697058
75.56	1.12682	75.56	0.204645
42.87	1.1272	42.87	0.0470451
47.36	1.12748	47.36	0.0214413
43.35	1.12967	43.35	0.0236317
37.46	1.12997	37.46	0.0637845
41.97	1.13025	41.97	0.014622
99.61	1.13084	99.61	0.00949135
50	1.13085	50	1e-06
95.31	1.13117	95.31	0.161186
61.99	1.13162	61.99	0.0949869
34.52	1.13242	34.52	0.109377
44.73	1.13252	44.73	0.0527458
79.62	1.13272	79.62	0.259095
83.98	1.13318	83.98	0.290659
86.27	1.13354	86.27	0.133018
46.93	1.13355	46.93	0.0590589
70.72	1.13357	70.72	0.143582
37.69	1.13363	37.69	0.04825
83.01	1.13385	83.01	0.121213
64.65	1.13389	64.65	0.0316721
54.88	1.13404	54.88	0.0741235
56.91	1.13428	56.91	0.0793068
80.01	1.13447	80.01	0.0608227
48.43	1.13512	48.43	0.0686621
84.2	1.13512	84.2	0.0748661
94.46	1.13555	94.46	0.0607768
37.22	1.1358	37.22	0.106488
40.99	1.13594	40.99	0.0145878
52.76	1.13756	52.76	0.125449
80.9	1.13795	80.9	0.00240117
48.95	1.1381	48.95	0.0483722
79.99	1.13822	79.99	0.105013
98.17	1.1388	98.17	0.152362
74.4	1.13895	74.4	0.114785
94.87	1.13951	94.87	0.403223
77.78	1.13952	77.78	1e-06
79.23	1.13952	79.23	1e-06
51.51	1.13991	51.51	0.0647337
75.84	1.14009	75.84	0.162975
55.6	1.14078	55.6	0.08215
91.59	1.14185	91.59	0.0654591
78.48	1.14193	78.48	0.135806
41.56	1.14236	41.56	0.065685
33.55	1.14267	33.55	0.0852002
51.63	1.1429	51.63	0.0589413
37.61	1.14293	37.61	0.0490268
78.52	1.14301	78.52	0.0996182
58.5	1.14314	58.5	0.137585
